High,Low,Open,Close,Volume,Adj Close,Moving_av,Increase_in_vol,Increase_in_adj_close,NKE,PTON,SFM,BGFV,UNFI,NLS,JOUT,HLF,BFIT,Date
68.23000335693361,66.83999633789061,68.06999969482422,66.98999786376953,1376600,66.98999786376953,67.65137928929822,136300.0,-0.6300048828125,53.53917694091797,,19.059999465942386,11.83184814453125,45.56999969482422,17.049999237060547,32.650218963623054,29.979999542236328,14.177597045898438,2017-02-13
67.93000030517578,66.29000091552734,66.83000183105469,67.76000213623047,930900,67.76000213623047,67.65500005086264,-445700.0,0.7700042724609375,53.88279724121094,,18.88999938964844,10.889822959899902,45.47999954223633,17.0,32.58253860473633,30.07500076293945,14.16803741455078,2017-02-14
67.87999725341797,66.81999969482422,67.52999877929689,67.16000366210939,1014400,67.16000366210939,67.63903242541897,83500.0,-0.5999984741210795,54.06415939331055,,18.799999237060547,10.626054763793944,45.70000076293945,17.25,32.601879119873054,30.864999771118164,14.225398063659668,2017-02-15
67.48999786376953,65.37999725341797,67.23000335693361,65.97000122070311,1630600,65.97000122070311,67.58687520027159,616200.0,-1.1900024414062784,53.73007202148438,,18.65999984741211,10.286924362182617,45.58000183105469,16.899999618530273,32.53419876098633,30.53000068664551,14.225398063659668,2017-02-16
66.98000335693361,65.58999633789061,65.88999938964844,66.73000335693361,1213800,66.73000335693361,67.56090938683712,-416800.0,0.7600021362304972,54.169151306152344,,19.1200008392334,10.098519325256348,44.31999969482422,17.399999618530273,32.640552520751946,30.614999771118164,14.225398063659668,2017-02-17
67.23999786376953,66.23000335693361,67.22000122070311,66.72000122070311,842200,66.72000122070311,67.53617679371554,-371600.0,-0.010002136230497172,54.75141525268555,,19.31999969482422,10.17388153076172,45.02999877929688,17.75,33.220653533935554,30.56999969482422,14.231135368347168,2017-02-21
67.22000122070311,66.55000305175781,66.88999938964844,67.0,533900,67.0,67.52085745675224,-308300.0,0.2799987792968892,55.59139633178711,,19.0,10.362286567687988,44.58000183105469,14.800000190734865,33.588058471679695,30.3700008392334,14.231135368347168,2017-02-22
67.37999725341797,64.80999755859375,67.33000183105469,64.83999633789061,1708700,64.83999633789061,67.44638909233942,1174800.0,-2.160003662109389,54.78005599975586,,19.1299991607666,10.060837745666504,43.59000015258789,15.5,33.781421661376946,29.70000076293945,14.231135368347168,2017-02-23
65.76000213623047,64.01000213623047,64.55000305175781,65.31999969482422,1814100,65.31999969482422,67.38891910862279,105400.0,0.48000335693360796,55.22867965698242,,19.3700008392334,10.17388153076172,44.25,15.600000381469727,34.04246139526367,28.36000061035156,14.231135368347168,2017-02-24
66.79000091552734,65.31999969482422,65.37999725341797,66.43000030517578,1205200,66.43000030517578,67.36368440326892,-608900.0,1.1100006103515625,55.06640625,,19.030000686645508,10.437649726867676,43.72000122070313,16.450000762939453,34.34218978881836,28.59499931335449,14.231135368347168,2017-02-27
66.40000152587889,65.02999877929689,66.40000152587889,65.26000213623047,947800,65.26000213623047,67.30974383231921,-257400.0,-1.1699981689453125,54.56051254272461,,18.459999084472656,10.136201858520508,43.04999923706055,16.100000381469727,33.91678237915039,28.2450008392334,14.231135368347168,2017-02-28
66.16999816894531,64.52999877929689,66.09999847412111,65.38999938964844,1093500,65.38999938964844,67.26175022125244,145700.0,0.12999725341796875,55.31458282470703,,18.459999084472656,11.455037117004395,43.77999877929688,16.549999237060547,34.36153793334961,28.34499931335449,14.231135368347168,2017-03-01
66.97000122070311,65.27999877929689,65.55000305175781,66.52999877929689,1633200,66.52999877929689,67.24390262510718,539700.0,1.1399993896484517,55.34331130981445,,18.40999984741211,11.683378219604492,43.66999816894531,16.600000381469727,34.05214309692383,28.1299991607666,14.231135368347168,2017-03-02
66.55999755859375,65.34999847412111,66.37000274658203,65.69999694824219,2133600,65.69999694824219,67.20714296613421,500400.0,-0.8300018310547017,54.29005432128906,,18.11000061035156,11.759489059448242,43.4900016784668,16.700000762939453,33.85876846313477,27.9950008392334,14.231135368347168,2017-03-03
65.70999908447266,64.76999664306639,65.51000213623047,64.93000030517578,1014300,64.93000030517578,67.15418616006541,-1119300.0,-0.7699966430664062,54.357093811035156,,17.829999923706055,11.949773788452148,43.16999816894531,16.600000381469727,33.49136734008789,27.35000038146973,14.231135368347168,2017-03-06
65.38999938964844,64.69999694824219,64.69999694824219,65.13999938964844,1097700,65.13999938964844,67.10840918801047,83400.0,0.20999908447265625,54.14643859863281,,17.6299991607666,11.569208145141602,43.0,16.350000381469727,33.77175521850586,26.54999923706055,14.231135368347168,2017-03-07
66.43000030517578,65.08999633789061,65.41999816894531,66.25,1370300,66.25,67.08933342827692,272600.0,1.1100006103515625,54.10813903808594,,17.920000076293945,11.569208145141602,43.599998474121094,16.350000381469727,33.71373748779297,26.19499969482422,14.231135368347168,2017-03-08
65.95999908447266,64.80000305175781,65.59999847412111,65.0,1747000,65.0,67.04391313635784,376700.0,-1.25,53.964515686035156,,17.780000686645508,11.036416053771973,43.0099983215332,16.299999237060547,33.67506790161133,25.959999084472656,14.231135368347168,2017-03-09
65.76999664306639,64.66999816894531,65.09999847412111,65.08000183105469,1141500,65.08000183105469,67.0021277894365,-605500.0,0.0800018310546875,54.03153991699219,,17.850000381469727,11.41698169708252,41.77000045776367,16.299999237060547,33.56871795654297,26.13500022888184,14.231135368347168,2017-03-10
65.44999694824219,63.6500015258789,65.44999694824219,63.790000915527344,1452300,63.790000915527344,66.9352084795634,310800.0,-1.2900009155273438,54.2613410949707,,17.940000534057614,11.226696968078613,41.959999084472656,16.600000381469727,33.965126037597656,26.834999084472656,14.231135368347168,2017-03-13
64.16999816894531,63.31999969482422,63.5,63.66999816894531,994100,63.66999816894531,66.86857153444873,-458200.0,-0.12000274658203125,54.84540557861328,,18.5,11.34086799621582,42.209999084472656,16.799999237060547,33.974796295166016,26.96500015258789,14.233046531677244,2017-03-14
64.09999847412111,62.77999877929688,64.0,63.93999862670898,1769000,63.93999862670898,66.81000007629396,774900.0,0.2700004577636648,55.20925903320313,,18.809999465942386,11.53115177154541,43.040000915527344,16.899999618530273,34.786937713623054,27.54999923706055,14.233046531677244,2017-03-15
64.66000366210939,63.75,64.20999908447266,63.84000015258789,1139900,63.84000015258789,66.74980010986329,-629100.0,-0.09999847412108663,55.15180587768555,,20.8799991607666,11.683378219604492,44.47000122070313,16.850000381469727,35.67643737792969,28.11000061035156,14.233046531677244,2017-03-16
64.23999786376953,63.22999954223633,64.23999786376953,64.04000091552734,2101600,64.04000091552734,66.64240005493164,961700.0,0.20000076293945312,55.34331130981445,,22.020000457763672,11.87366008758545,44.31999969482422,17.049999237060547,35.125328063964844,28.22500038146973,14.233046531677244,2017-03-17
64.22000122070311,63.349998474121094,64.12999725341797,63.790000915527344,1268300,63.790000915527344,66.54360000610353,-833300.0,-0.25,56.1859016418457,,21.82999992370605,11.53115177154541,43.599998474121094,17.399999618530273,35.047985076904304,28.42499923706055,14.233046531677244,2017-03-20
64.31999969482422,62.56999969482422,63.9000015258789,62.93000030517578,2958600,62.93000030517578,66.4368000793457,1690300.0,-0.8600006103515625,55.54437637329102,,22.459999084472656,11.569208145141602,42.93000030517578,17.299999237060547,34.72892379760742,27.895000457763672,14.42424774169922,2017-03-21
62.91999816894531,61.68000030517578,61.79999923706055,62.81999969482422,2340000,62.81999969482422,66.32940002441406,-618600.0,-0.1100006103515625,51.62822341918945,,22.770000457763672,11.34086799621582,43.11000061035156,17.25,33.684738159179695,27.93000030517578,14.42424774169922,2017-03-22
63.77999877929688,62.4900016784668,63.18999862670898,63.08000183105469,1817000,63.08000183105469,66.19300003051758,-523000.0,0.26000213623046875,53.0165901184082,,22.770000457763672,11.378923416137695,43.25,17.700000762939453,34.51622772216797,28.459999084472656,14.42424774169922,2017-03-23
63.86000061035156,62.52000045776367,63.0099983215332,63.68999862670898,1425800,63.68999862670898,66.07879997253418,-391200.0,0.6099967956542898,53.964515686035156,,22.57999992370605,11.074472427368164,42.68999862670898,17.600000381469727,34.806262969970696,28.51000022888184,14.42424774169922,2017-03-24
65.04000091552734,62.95000076293945,63.36000061035156,64.11000061035156,2638000,64.11000061035156,65.98859992980957,1212200.0,0.4200019836425852,53.55279541015625,,22.540000915527344,10.80807399749756,42.59000015258789,17.600000381469727,34.400203704833984,28.57500076293945,14.493080139160154,2017-03-27
64.33000183105469,63.11999893188477,64.25,63.68000030517578,2608300,63.68000030517578,65.90379997253417,-29700.0,-0.4300003051757813,54.21346664428711,,22.809999465942386,11.188641548156738,43.13999938964844,17.799999237060547,34.438873291015625,28.614999771118164,14.493080139160154,2017-03-28
66.33999633789061,64.01000213623047,64.26999664306639,66.30000305175781,9431100,66.30000305175781,65.8542000579834,6822800.0,2.6200027465820312,54.27090454101562,,23.520000457763672,11.683378219604492,42.900001525878906,17.799999237060547,34.34218978881836,29.15500068664551,14.493080139160154,2017-03-29
52.9000015258789,50.5,51.9900016784668,50.7599983215332,49620300,50.7599983215332,65.49940002441406,40189200.0,-15.54000473022461,53.65811538696289,,22.790000915527344,11.683378219604492,42.68000030517578,17.850000381469727,34.81593704223633,29.28499984741211,14.550439834594727,2017-03-30
51.9900016784668,50.52000045776367,51.22999954223633,51.86999893188477,16826900,51.86999893188477,65.19700004577636,-32793400.0,1.1100006103515696,53.36129379272461,,23.1200008392334,11.493091583251953,43.22999954223633,18.25,35.28969955444336,29.06999969482422,14.550439834594727,2017-03-31
52.18000030517578,50.86999893188477,52.11000061035156,50.91999816894531,7589800,50.91999816894531,64.86900001525879,-9237100.0,-0.9500007629394602,53.198524475097656,,22.940000534057607,11.378923416137695,42.86999893188477,18.049999237060547,34.36153793334961,28.565000534057607,14.550439834594727,2017-04-03
50.959999084472656,49.43000030517578,50.5,49.7599983215332,6232700,49.7599983215332,64.52699996948242,-1357100.0,-1.1599998474121094,52.70061874389648,,23.059999465942386,11.378923416137695,43.15999984741211,17.950000762939453,33.820098876953125,28.57500076293945,14.550439834594727,2017-04-04
50.540000915527344,49.4000015258789,49.88999938964844,49.43000030517578,4784100,49.43000030517578,64.16020004272461,-1448600.0,-0.3299980163574219,52.64317321777344,,22.649999618530273,11.34086799621582,42.84000015258789,17.700000762939453,33.781421661376946,28.84000015258789,14.550439834594727,2017-04-05
50.91999816894531,49.56999969482422,49.599998474121094,50.77999877929688,5038800,50.77999877929688,63.79940002441406,254700.0,1.3499984741211009,52.796363830566406,,22.979999542236328,11.87366008758545,43.11000061035156,17.149999618530273,34.12948226928711,28.934999465942386,14.550439834594727,2017-04-06
51.18000030517578,50.5099983215332,50.86999893188477,50.63000106811523,3508000,50.63000106811523,63.459200057983395,-1530800.0,-0.14999771118165486,52.76764297485352,,22.90999984741211,11.683378219604492,43.0099983215332,16.799999237060547,34.21649932861328,29.045000076293945,14.550439834594727,2017-04-07
52.68999862670898,50.849998474121094,50.849998474121094,52.2599983215332,7674600,52.2599983215332,63.168000030517575,4166600.0,1.6299972534179759,52.56657028198242,,23.15999984741211,11.797548294067385,39.47000122070313,17.049999237060547,33.433361053466804,29.479999542236328,14.550439834594727,2017-04-10
52.33000183105469,51.4900016784668,52.15999984741211,51.70000076293945,2778800,51.70000076293945,62.864200057983396,-4895800.0,-0.55999755859375,52.58572006225586,,23.209999084472656,11.797548294067385,41.4900016784668,17.200000762939453,33.84049606323242,29.334999084472656,14.550439834594727,2017-04-11
53.349998474121094,51.849998474121094,52.709999084472656,52.08000183105469,5521600,52.08000183105469,62.55560005187989,2742800.0,0.3800010681152344,53.208091735839844,,22.899999618530273,11.645319938659668,41.79999923706055,17.049999237060547,32.512466430664055,29.290000915527344,14.550439834594727,2017-04-12
52.25,51.20000076293945,52.0,51.22000122070313,2238200,51.22000122070313,62.25200004577637,-3283400.0,-0.8600006103515554,52.98786926269531,,22.690000534057607,11.569208145141602,41.63000106811523,17.0,32.35736846923828,29.06999969482422,14.550439834594727,2017-04-13
52.08000183105469,51.4000015258789,51.56000137329102,52.0,2698600,52.0,61.961600112915036,460400.0,0.7799987792968679,53.84961700439453,,22.940000534057607,11.607263565063475,42.18999862670898,17.25,33.43335723876953,29.709999084472656,14.550439834594727,2017-04-17
52.02999877929688,51.43999862670898,51.83000183105469,51.93000030517578,1942900,51.93000030517578,61.67240013122561,-755700.0,-0.06999969482421875,53.72513961791992,,22.70000076293945,11.41698169708252,42.060001373291016,17.299999237060547,33.782333374023445,29.834999084472656,14.550439834594727,2017-04-18
52.83000183105469,51.81000137329102,51.93000030517578,52.20000076293945,3950800,52.20000076293945,61.38700012207031,2007900.0,0.2700004577636719,53.485755920410156,,22.90999984741211,11.569208145141602,41.9900016784668,17.450000762939453,34.41241455078125,29.67499923706055,14.550439834594727,2017-04-19
54.0,52.41999816894531,52.47999954223633,53.61000061035156,5489700,53.61000061035156,61.136400146484384,1538900.0,1.4099998474121094,54.00281143188477,,22.79999923706055,11.987829208374025,41.72000122070313,17.5,35.110366821289055,30.20000076293945,14.846802711486815,2017-04-20
53.959999084472656,53.06000137329102,53.65999984741211,53.08000183105469,3010900,53.08000183105469,60.854600219726564,-2478800.0,-0.529998779296875,53.47618865966797,,22.739999771118164,12.596735954284668,41.47999954223633,17.450000762939453,34.964954376220696,29.989999771118164,14.846802711486815,2017-04-21
53.81999969482422,52.41999816894531,53.54999923706055,52.75,3284200,52.75,60.56960021972656,273300.0,-0.3300018310546875,53.112342834472656,,21.979999542236328,12.406452178955078,41.02999877929688,17.600000381469727,35.711368560791016,30.489999771118164,14.846802711486815,2017-04-24
53.09000015258789,51.9900016784668,52.75,52.459999084472656,2733200,52.459999084472656,60.266400146484365,-551000.0,-0.2900009155273437,53.09319305419922,,22.65999984741211,12.101999282836914,41.47999954223633,18.0,36.07002639770508,31.315000534057607,14.846802711486815,2017-04-25
53.209999084472656,52.43000030517578,52.61000061035156,52.72000122070313,2826600,52.72000122070313,59.98100021362305,93400.0,0.26000213623047586,52.81551742553711,,22.60000038146973,12.368396759033205,40.95000076293945,18.600000381469727,36.273597717285156,31.54999923706055,14.910856246948242,2017-04-26
52.97999954223633,51.88999938964844,52.90999984741211,52.77000045776367,2746200,52.77000045776367,59.68120018005371,-80400.0,0.04999923706053977,53.112342834472656,,22.709999084472656,12.063945770263672,43.459999084472656,18.5,35.65320587158203,31.46999931335449,14.910856246948242,2017-04-27
52.88000106811523,51.47999954223633,52.81000137329102,52.0,4233400,52.0,59.37800010681154,1487200.0,-0.7700004577636719,53.054893493652344,,22.309999465942386,11.72143268585205,41.52999877929688,18.200000762939453,35.20729446411133,31.6299991607666,14.910856246948242,2017-04-28
52.18000030517578,51.38000106811523,52.06999969482422,51.59000015258789,2129100,51.59000015258789,59.09040008544922,-2104300.0,-0.4099998474121094,52.65274047851562,,22.209999084472656,11.645319938659668,41.54999923706055,17.5,34.65476226806641,31.69499969482422,14.910856246948242,2017-05-01
52.66999816894531,51.7599983215332,51.86999893188477,52.459999084472656,2614000,52.459999084472656,58.805,484900.0,0.8699989318847656,52.72933959960938,,22.25,12.101999282836914,41.59000015258789,19.450000762939453,34.18946075439453,31.56999969482422,14.910856246948242,2017-05-02
52.70000076293945,51.9000015258789,52.599998474121094,52.209999084472656,1476000,52.209999084472656,58.51479995727539,-1138000.0,-0.25,52.21228790283203,,22.75,11.150586128234863,41.52999877929688,18.799999237060547,34.014968872070305,31.209999084472656,14.819079399108887,2017-05-03
52.540000915527344,51.59000015258789,52.04999923706055,51.7400016784668,1564700,51.7400016784668,58.20959999084473,88700.0,-0.4699974060058594,52.15484619140625,,22.739999771118164,11.150586128234863,42.0,18.850000381469727,34.50934600830078,31.10000038146973,14.863055229187012,2017-05-04
52.040000915527344,51.16999816894531,51.93000030517578,51.95000076293945,2106100,51.95000076293945,57.9518000793457,541400.0,0.20999908447265625,51.656944274902344,,23.559999465942386,11.264756202697756,42.38000106811523,19.549999237060547,40.07350158691406,34.700000762939446,15.0255765914917,2017-05-05
52.4000015258789,51.41999816894531,52.09000015258789,51.68999862670898,1911500,51.68999862670898,57.6792000579834,-194600.0,-0.26000213623047586,51.9920654296875,,23.40999984741211,11.074472427368164,41.7599983215332,18.899999618530273,40.054107666015625,36.01499938964844,14.951964378356935,2017-05-08
52.31999969482422,51.4000015258789,51.75,52.04999923706055,2896700,52.04999923706055,57.39160003662109,985200.0,0.3600006103515696,52.556983947753906,,23.31999969482422,11.036416053771973,41.70000076293945,18.950000762939453,44.28054809570313,36.40499877929688,15.085803985595705,2017-05-09
53.27999877929688,51.86999893188477,51.95000076293945,53.13999938964844,2083100,53.13999938964844,57.14919998168946,-813600.0,1.0900001525878906,52.24101638793945,,23.6299991607666,10.998357772827148,42.08000183105469,19.100000381469727,44.77490997314453,36.28499984741211,15.095366477966307,2017-05-10
55.63999938964844,53.79999923706055,54.65999984741211,54.61999893188477,6398500,54.61999893188477,56.93379997253418,4315400.0,1.4799995422363352,51.93461990356445,,24.1299991607666,10.80807399749756,41.61999893188477,18.899999618530273,45.38561630249024,36.18999862670898,15.095366477966307,2017-05-11
54.52000045776367,52.91999816894531,54.47999954223633,53.11999893188477,3043800,53.11999893188477,56.665599975585934,-3354700.0,-1.5,51.89632797241211,,23.88999938964844,10.503622055053713,40.290000915527344,18.799999237060547,44.66829299926758,36.1150016784668,14.96152400970459,2017-05-12
53.06000137329102,51.38999938964844,53.06000137329102,51.4900016784668,3750500,51.4900016784668,56.38140007019043,706700.0,-1.6299972534179759,51.48459243774414,,23.96999931335449,10.19916820526123,40.209999084472656,18.75,43.69892883300781,36.32500076293945,14.98064422607422,2017-05-15
51.18000030517578,49.56000137329102,51.0,50.040000915527344,4429200,50.040000915527344,56.08360008239746,678700.0,-1.4500007629394531,50.53667068481445,,23.809999465942386,10.123056411743164,39.86999893188477,18.649999618530273,44.493797302246094,36.11000061035156,14.98064422607422,2017-05-16
49.790000915527344,48.61000061035156,49.65999984741211,49.13999938964844,3325100,49.13999938964844,55.76360008239746,-1104100.0,-0.9000015258789062,49.59832000732422,,23.70000076293945,10.161113739013672,39.2599983215332,18.0,42.34181213378906,35.83000183105469,14.98064422607422,2017-05-17
49.599998474121094,48.7400016784668,49.06999969482422,49.22999954223633,2048000,49.22999954223633,55.42320007324218,-1277100.0,0.09000015258789062,49.48342514038086,,23.899999618530273,10.084999084472656,39.88000106811523,18.0,42.81679916381836,35.40999984741211,14.751202583312988,2017-05-18
49.7599983215332,48.099998474121094,49.349998474121094,49.290000915527344,3919500,49.290000915527344,55.109000091552744,1871500.0,0.060001373291015625,49.56961059570313,,24.06999969482422,10.123056411743164,40.18000030517578,18.399999618530273,43.12700271606445,35.904998779296875,14.760761260986328,2017-05-19
50.11999893188477,49.29999923706055,49.6500015258789,49.5099983215332,1913600,49.5099983215332,54.79760002136232,-2005900.0,0.21999740600585932,49.37809753417969,,24.040000915527344,10.19916820526123,40.349998474121094,18.290000915527344,42.86526870727539,36.72000122070313,14.760761260986328,2017-05-22
49.68000030517578,48.459999084472656,49.58000183105469,48.79999923706055,2651700,48.79999923706055,54.497799987792966,738100.0,-0.7099990844726562,49.98133087158203,,23.45000076293945,10.04694366455078,40.02999877929688,18.25,42.8361930847168,34.514999389648445,14.760761260986328,2017-05-23
49.1500015258789,48.43000030517578,48.79999923706055,48.77999877929688,3253700,48.77999877929688,54.2,602000.0,-0.02000045776366477,49.799400329589844,,23.520000457763672,10.19916820526123,40.08000183105469,18.299999237060547,42.54537963867188,35.29499816894531,14.760761260986328,2017-05-24
49.83000183105469,48.6500015258789,49.18999862670898,48.68999862670898,2365000,48.68999862670898,53.895,-888700.0,-0.09000015258790484,50.12494277954102,,23.770000457763672,10.427508354187012,40.040000915527344,18.100000381469727,42.39998245239258,35.69499969482422,14.760761260986328,2017-05-25
48.7599983215332,48.02999877929688,48.52000045776367,48.22999954223633,3020900,48.22999954223633,53.58279998779297,655900.0,-0.4599990844726491,50.35475158691406,,23.959999084472656,10.655848503112793,39.91999816894531,18.100000381469727,42.08977890014648,35.564998626708984,14.863055229187012,2017-05-26
