High_regress,Low_regress,Open_regress,Close_regress,High_RNN,Low_RNN,Open_RNN,Close_RNN,Target_high,Target_low
53.309486389160156,52.17550659179688,52.90176010131836,52.65086364746094,0.9999611377716064,0.9998291134834291,0.9999216794967652,0.9998710155487059,52.70000076293945,51.9000015258789
57.46636962890625,56.20857620239258,57.04050827026367,56.93699645996094,0.9999646544456482,0.999833643436432,0.999917209148407,0.9998733997344972,52.540000915527344,51.59000015258789
55.793922424316406,54.57200622558594,55.33704376220703,55.08080291748047,0.9999654293060304,0.99983412027359,0.9999161958694458,0.9998700022697448,52.040000915527344,51.16999816894531
59.24636840820313,57.93645095825195,58.80173110961914,58.693702697753906,0.9999628663063048,0.9998282194137572,0.9999237060546876,0.9998750090599059,52.4000015258789,51.41999816894531
54.89733123779297,53.49864196777344,54.20232391357422,54.13936233520508,0.9999650716781616,0.9998331665992736,0.9999173879623412,0.999872863292694,52.31999969482422,51.4000015258789
57.812965393066406,56.58515548706055,57.4130859375,57.12610244750977,0.9999602437019348,0.9998264908790588,0.9999272227287292,0.9998748898506165,53.27999877929688,51.86999893188477
59.59478759765625,58.04980087280274,59.04766082763672,59.11996841430664,0.999795377254486,0.9993646740913392,0.9997347593307496,0.9994171857833862,55.63999938964844,53.79999923706055
49.03854370117188,47.72588348388672,48.07034683227539,48.68922805786133,0.9999696016311646,0.9998404383659364,0.9999115467071532,0.9998584389686584,54.52000045776367,52.91999816894531
55.488685607910156,54.24954605102539,54.99352645874024,54.75687026977539,0.9999396800994872,0.9996124505996704,0.9999583959579468,0.999610722064972,53.06000137329102,51.38999938964844
55.611854553222656,54.3737907409668,55.12285232543945,54.88225936889648,0.9999722838401794,0.9998407363891602,0.9999120831489564,0.999846577644348,51.18000030517578,49.56000137329102
55.15727996826172,53.97819137573242,54.745079040527344,54.47650527954102,0.9999596476554872,0.9998276829719543,0.9999241828918456,0.9998704791069032,49.790000915527344,48.61000061035156
53.685020446777344,52.53250503540039,53.26156997680664,53.013404846191406,0.999929130077362,0.9997573494911194,0.9994720816612244,0.9997716546058656,49.599998474121094,48.7400016784668
55.02479553222656,53.84905242919922,54.37208938598633,54.31409072875977,0.9999648332595824,0.9998327493667604,0.9999183416366576,0.9998734593391418,49.7599983215332,48.099998474121094
50.43829345703125,49.22158432006836,49.83853530883789,49.75757598876953,0.99996417760849,0.9998411536216736,0.9999032616615297,0.999873161315918,50.11999893188477,49.29999923706055
53.645545959472656,52.41682434082031,53.11534118652344,52.9307975769043,0.9999613165855408,0.9997130632400512,0.9999364018440248,0.9996410608291626,49.68000030517578,48.459999084472656
54.47270965576172,53.27591323852539,54.00774002075195,53.768959045410156,0.9999763965606691,0.99979966878891,0.999884307384491,0.9996899366378784,49.1500015258789,48.43000030517578
54.99707794189453,53.83760070800781,54.609153747558594,54.33578872680664,0.9999616742134094,0.9998288154602052,0.9999229311943054,0.999868631362915,49.83000183105469,48.6500015258789
53.66127014160156,52.476158142089844,53.185218811035156,52.96083450317383,0.9999178647994996,0.9997841715812684,0.9995078444480896,0.9998055696487428,48.7599983215332,48.02999877929688
52.895286560058594,51.59582138061523,52.26391220092773,52.17514419555664,0.9999620914459229,0.999828040599823,0.9999246001243592,0.9998769164085388,48.59000015258789,47.63999938964844
57.25904846191406,55.964698791503906,56.81569290161133,56.70215606689453,0.999960958957672,0.999828279018402,0.9999231696128844,0.999874472618103,48.41999816894531,47.2599983215332
59.59478759765625,58.04980087280274,59.04766082763672,59.11996841430664,0.9999611377716064,0.9998291730880736,0.9999229907989502,0.999873697757721,49.20000076293945,47.72999954223633
59.59478759765625,58.04980087280274,59.04766082763672,59.11996841430664,0.9999637007713318,0.999832570552826,0.9999191761016846,0.9998733401298524,56.849998474121094,54.06000137329102
59.59478759765625,58.04980087280274,59.04766082763672,59.11996841430664,0.9999670982360841,0.9998359084129332,0.999916672706604,0.9998675584793092,54.09000015258789,52.72999954223633
48.83676147460938,47.56110382080078,48.12968063354492,48.21332168579102,0.9999436736106871,0.9996071457862854,0.9999569654464722,0.9995857477188109,52.61999893188477,51.52000045776367
50.52250671386719,49.416053771972656,50.045799255371094,49.8684196472168,0.9998474717140198,0.9993188977241516,0.9998031258583068,0.9993923902511596,52.66999816894531,51.91999816894531
57.24440002441406,56.04179382324219,56.85383987426758,56.57805633544922,0.9998987913131714,0.999524474143982,0.9997812509536744,0.9995742440223694,53.0,51.70000076293945
51.52379608154297,50.00589370727539,50.60689926147461,51.02115249633789,0.99996680021286,0.9998375177383424,0.9999128580093384,0.9998680353164672,52.18999862670898,51.29999923706055
53.58960723876953,52.45946884155274,53.19808197021485,52.93729782104492,0.9999428391456604,0.9997181296348572,0.9996505975723268,0.999688684940338,52.29999923706055,51.29999923706055
57.373695373535156,56.21519470214844,56.99340438842773,56.91403198242188,0.999854862689972,0.9995352029800416,0.9995715618133544,0.9995290040969848,52.59000015258789,51.790000915527344
52.86268615722656,51.5962905883789,52.26980590820313,52.1488037109375,0.9999679923057556,0.9998403191566468,0.9999045729637146,0.9998636841773988,53.91999816894531,52.86999893188477
52.684959411621094,51.56788635253906,52.2813720703125,52.03532028198242,0.9999650716781616,0.9998324513435364,0.999918520450592,0.9998732209205629,53.29999923706055,52.29999923706055
54.47377014160156,53.26891326904297,53.99610137939453,53.762733459472656,0.9999691247940063,0.9998387694358826,0.9999098777770996,0.9998594522476196,53.31000137329102,52.31000137329102
59.07042694091797,57.65706634521485,58.579139709472656,58.385475158691406,0.9999676346778871,0.999835729598999,0.9999154806137084,0.9998658895492554,54.0099983215332,52.90999984741211
57.18998718261719,55.72730255126953,56.66869735717773,56.5131721496582,0.9999675750732422,0.9998379945755004,0.999911606311798,0.9998658895492554,53.959999084472656,52.36000061035156
58.90428161621094,57.65200424194336,58.49605178833008,58.21100616455078,0.9999694228172302,0.9998392462730408,0.9999107122421264,0.9998589158058168,53.47000122070313,52.349998474121094
60.32109069824219,59.09141159057617,59.91669845581055,59.8335952758789,0.999598264694214,0.9993936419487,0.9995996952056884,0.9994078874588012,54.43000030517578,53.11999893188477
53.86640167236328,52.32166290283203,52.98429870605469,53.22184371948242,0.9999701976776124,0.9998403191566468,0.9999086260795592,0.9998554587364196,55.4000015258789,54.09000015258789
59.57074737548828,58.36296463012695,59.174232482910156,59.093017578125,0.9996736645698548,0.999420702457428,0.99960595369339,0.999430537223816,56.20000076293945,55.11999893188477
56.81436157226562,55.61062240600586,56.42093276977539,56.1359748840332,0.9999664425849916,0.9998401403427124,0.9999065995216371,0.9998702406883241,56.13000106811523,54.959999084472656
54.3208236694336,52.92615127563477,53.61488723754883,53.5693359375,0.9995959997177124,0.9994115829467772,0.9995405077934264,0.9994184374809264,56.29999923706055,55.11999893188477
56.50843811035156,55.0912971496582,55.80474472045898,55.916358947753906,0.9999619126319884,0.9998458623886108,0.9998916983604432,0.9998837113380432,59.43999862670898,57.0099983215332
50.08966064453125,48.64781951904297,49.1436538696289,49.69451904296875,0.9999669194221495,0.9998443126678468,0.9998996257781982,0.9998666644096376,60.22000122070313,59.06000137329102
51.98875427246094,50.66386795043945,51.30239486694336,51.27311706542969,0.9999667406082152,0.9998364448547364,0.9999161958694458,0.9998672008514404,60.61000061035156,59.66999816894531
55.27642822265625,53.80519485473633,54.505348205566406,54.50165176391602,0.966683864593506,0.8327341079711914,0.9638090133666992,0.8568001389503479,60.4900016784668,59.349998474121094
61.26976013183594,59.867759704589844,60.78861999511719,60.66733169555664,0.9185634851455688,0.4917820394039154,0.9013400673866272,0.4940140545368194,59.54999923706055,57.61999893188477
59.17457580566406,57.90723419189453,58.76068496704102,58.46729278564453,0.9999438524246216,0.9996383786201476,0.9999558925628662,0.9996880888938904,59.099998474121094,58.02999877929688
63.30828857421875,61.905723571777344,62.83295059204102,62.72112655639648,0.9999645352363586,0.9998294115066528,0.999919056892395,0.9998714327812196,58.86000061035156,57.5099983215332
62.671669006347656,61.32120895385742,62.2184944152832,62.11656951904297,0.999964714050293,0.9998290538787842,0.9999185800552368,0.9998700022697448,58.95000076293945,58.18000030517578
62.80453491210938,61.44848251342773,62.34917068481445,62.24649047851562,0.9999647736549376,0.9998310208320618,0.9999175667762756,0.9998711943626404,59.16999816894531,58.22000122070313
60.84242248535156,59.30744171142578,60.298606872558594,60.14239501953125,0.999965250492096,0.999832272529602,0.9999169111251832,0.999870538711548,59.68999862670898,58.61999893188477
62.19232177734375,60.85022354125977,61.75251388549805,61.45752334594727,0.9999629259109496,0.9998281598091124,0.9999229311943054,0.99987530708313,60.0,59.22999954223633
58.99551391601562,57.67414474487305,58.49722290039063,58.2247314453125,0.9999653100967408,0.9998329877853394,0.9999173283576964,0.9998714923858644,60.66999816894531,59.68000030517578
62.98332214355469,61.68939590454102,62.55717849731445,62.4707145690918,0.99993634223938,0.9997562766075134,0.9993438720703124,0.9997598528862,60.040000915527344,59.1500015258789
57.748741149902344,56.43917465209961,57.22400665283203,56.97602081298828,0.9999623298645021,0.9998288154602052,0.9999240636825562,0.9998792409896852,61.599998474121094,59.47999954223633
63.72073364257813,62.34149169921875,63.2680892944336,62.972999572753906,0.9999560117721558,0.9998220205307008,0.9999359846115112,0.9998728036880492,61.47999954223633,60.72999954223633
61.54999542236328,60.18639755249024,61.07548904418945,60.77351379394531,0.9999623894691468,0.9998297691345216,0.9999228715896606,0.9998769164085388,62.04999923706055,60.93000030517578
63.59432983398438,62.2082633972168,63.12745666503906,63.02106857299805,0.9999653100967408,0.9998316168785096,0.9999203085899352,0.999872624874115,62.2599983215332,61.43999862670898
60.252403259277344,58.9053726196289,59.75900268554688,59.47110366821289,0.9999676942825316,0.9998369216918944,0.9999146461486816,0.9998664855957032,62.15999984741211,60.65999984741211
57.7368392944336,56.47874069213867,57.29281616210938,57.01141357421875,0.9999685883522034,0.999837338924408,0.9999133944511414,0.999862015247345,61.79999923706055,61.2599983215332
63.48831176757813,62.20261001586914,63.067466735839844,62.98541641235352,0.9999744296073914,0.9998463988304138,0.9998993873596193,0.9998281002044678,61.90999984741211,60.41999816894531
64.38753509521484,62.94829940795898,63.89846801757813,63.78265762329102,0.9999690651893616,0.9998416304588318,0.9999075531959534,0.9998607635498048,62.20000076293945,61.040000915527344
64.38147735595703,63.04928970336914,63.94182205200195,63.85247421264648,0.9999672174453736,0.9998367428779602,0.9999139308929444,0.999867022037506,61.97999954223633,60.93999862670898
65.74861145019531,64.40567779541016,65.30806732177734,65.22249603271484,0.9999685287475586,0.99983948469162,0.9999091029167176,0.9998611211776732,61.72999954223633,60.41999816894531
65.77269744873047,64.17755126953125,65.21575164794922,65.06788635253906,0.9999700784683228,0.9998407363891602,0.9999090433120728,0.9998571872711182,61.81999969482422,60.93999862670898
64.22815704345703,62.79309844970703,63.7361946105957,63.41898727416992,0.9996034502983092,0.9993990063667296,0.9995981454849244,0.9994139075279236,61.56999969482422,60.40999984741211
67.52523040771484,65.99899291992189,67.00531768798828,66.88275146484375,0.999963879585266,0.9998350739479064,0.9999152421951294,0.9998767971992492,62.18999862670898,60.36999893188477
68.48206329345703,66.68333435058594,67.83917999267578,67.65367889404297,0.9999600648880004,0.999826967716217,0.9999254941940308,0.9998742938041688,62.90999984741211,61.77000045776367
68.16469573974611,66.59434509277344,67.62631988525389,67.495849609375,0.9999212026596068,0.9997247457504272,0.9994242191314696,0.9997419714927672,63.86000061035156,62.22999954223633
68.83660125732422,67.11152648925781,68.22878265380861,68.06318664550781,0.9999632239341736,0.9998303055763244,0.9999207258224488,0.9998761415481568,62.4900016784668,61.5
67.57579803466797,65.91555786132811,66.99416351318361,66.83866882324219,0.9999181628227234,0.9997408390045166,0.999242067337036,0.9997814893722534,61.5,60.099998474121094
69.87879180908203,68.34305572509766,69.36149597167969,69.24766540527344,0.9999575018882751,0.9998379945755004,0.9999051094055176,0.9998921751976012,60.84000015258789,58.54999923706055
69.25445556640625,67.65585327148439,68.70626831054689,68.57394409179689,0.9999632835388184,0.9998331665992736,0.9999153017997742,0.9998756647109984,60.56000137329102,59.75
60.20156860351562,58.35091018676758,59.133544921875,59.497642517089844,0.999955713748932,0.9998252391815186,0.9999266862869264,0.9998660683631896,60.9000015258789,58.45000076293945
59.625648498535156,58.26415252685547,59.086708068847656,58.82489776611328,0.9999620914459229,0.9998375177383424,0.9999095797538756,0.9998791217803956,59.9900016784668,59.20000076293945
70.20320129394531,68.73800659179689,69.71943664550781,69.62460327148439,0.999809503555298,0.9991028308868408,0.9998193979263306,0.9991832971572876,59.83000183105469,58.91999816894531
65.79631042480469,64.31767272949219,65.29153442382811,64.96591186523439,0.999966025352478,0.9998335242271424,0.9999176263809204,0.9998693466186525,58.91999816894531,57.61000061035156
55.80315399169922,54.53789520263672,55.08163452148438,55.02455520629883,0.9999547004699708,0.9998225569725036,0.9999336004257202,0.999867618083954,60.47000122070313,57.959999084472656
57.1007080078125,55.63250732421875,56.38150024414063,56.30770874023438,0.9999641180038452,0.999837338924408,0.9999119639396667,0.9998766183853148,60.08000183105469,59.45000076293945
69.42494964599611,67.88357543945311,68.90370178222656,68.78633880615234,0.999919593334198,0.9994601607322692,0.9999458789825441,0.9994688630104064,60.5,59.43999862670898
66.51593780517578,65.00335693359375,65.98436737060547,65.65901947021484,0.9999675154685974,0.9998438954353333,0.9998961091041564,0.9998643398284912,61.47999954223633,59.81000137329102
70.15058135986328,68.58872222900389,69.63339233398439,69.31204223632811,0.9998422265052797,0.9994246363639832,0.9997338056564332,0.9994627237319946,60.83000183105469,59.849998474121094
71.32587432861328,69.69630432128906,70.7695541381836,70.63932800292969,0.999971091747284,0.9998435974121094,0.9999065399169922,0.9998551607131958,61.11000061035156,59.7599983215332
61.19104766845703,59.3047981262207,60.10674285888672,60.46574020385742,0.9999657273292542,0.9998332858085632,0.9999192357063292,0.9998706579208374,60.15999984741211,58.2400016784668
61.34996795654297,59.52501678466797,60.33314895629883,60.55466842651367,0.9999625682830809,0.9998337030410768,0.999918520450592,0.9998734593391418,58.9000015258789,56.86999893188477
54.65924835205078,53.50906372070313,54.0734977722168,53.99832534790039,0.9999373555183412,0.9997990131378174,0.9994854927062988,0.9998233318328856,58.31999969482422,56.56000137329102
55.33368682861328,54.11058807373047,54.74112319946289,54.80563354492188,0.9553393125534058,0.8953080773353577,0.7630630135536194,0.9339906573295592,62.58000183105469,60.5
56.08656311035156,54.80627822875977,55.515846252441406,55.55837631225586,0.9999459981918336,0.9997857809066772,0.999974012374878,0.9998830556869508,62.18000030517578,60.38000106811523
64.68264007568361,63.245521545410156,64.20280456542969,63.88003158569336,0.9631948471069336,0.8495574593544006,0.9009407758712769,0.8882651925086975,61.9900016784668,60.56000137329102
71.02327728271484,69.3905029296875,70.47272491455078,70.18255615234375,0.9998880624771118,0.999510645866394,0.9999461770057678,0.9997070431709291,61.61000061035156,60.40999984741211
59.191383361816406,57.357177734375,58.04848098754883,58.50632095336914,0.9999699592590332,0.9998294711112976,0.999914288520813,0.999842405319214,63.0,60.68999862670898
61.95800018310547,60.55920028686523,61.44440078735352,61.14729309082031,0.9999600052833556,0.9998347759246826,0.9999123811721802,0.9998848438262941,63.08000183105469,61.86000061035156
70.49253845214844,68.92277526855469,69.97263336181639,69.65166473388672,0.9999632239341736,0.9997501969337464,0.9999300837516784,0.9997024536132812,62.27999877929688,61.33000183105469
70.86294555664062,69.34377288818361,70.35622406005861,70.25112915039061,0.9999709725379944,0.9998371601104736,0.9999091625213624,0.9998449683189392,62.11999893188477,61.31000137329102
64.30524444580078,62.82620239257813,63.749755859375,63.44541549682617,0.9999648332595824,0.999832808971405,0.9999172687530518,0.9998719096183776,61.36000061035156,59.790000915527344
66.77113342285156,64.98239898681639,66.12777709960939,65.93669128417969,0.999933123588562,0.99976247549057,0.9994556307792664,0.9998008012771606,61.38000106811523,60.0
69.77611541748047,68.05174255371094,69.17140960693361,69.01040649414061,0.9999610185623168,0.9998244643211364,0.9999310374259948,0.9998775720596312,60.93000030517578,59.18000030517578
61.55636596679688,60.0361557006836,60.87677764892578,60.70242309570313,0.9999593496322632,0.9998292922973632,0.9999215602874756,0.9998731017112732,59.790000915527344,58.0099983215332
62.02059936523438,60.63664245605469,61.531333923339844,61.22898864746094,0.9999481439590454,0.9998087882995604,0.9999564886093141,0.9998661875724792,59.06000137329102,58.06000137329102
69.19505310058594,67.66438293457031,68.68907165527344,68.3756103515625,0.999968647956848,0.9998155236244202,0.999890685081482,0.999772608280182,58.849998474121094,58.0
65.56938934326172,63.80250930786133,64.93254852294922,64.7412109375,0.999917447566986,0.9996515512466432,0.9998155832290648,0.9996987581253052,58.790000915527344,57.86999893188477
61.80899047851562,60.38777542114258,61.254615783691406,60.97625350952149,0.9999587535858154,0.9998233914375304,0.9999330043792723,0.9998728036880492,58.36000061035156,57.18999862670898
63.80294799804688,62.34625244140625,63.264320373535156,62.95928955078125,0.999955415725708,0.9998239278793336,0.9999312758445741,0.9998669624328612,59.63999938964844,57.7599983215332
64.92375946044922,63.49219131469727,64.4517822265625,64.13398742675781,0.9999611973762512,0.9998270869255066,0.9999244809150696,0.9998733401298524,60.27999877929688,59.1500015258789
68.71156311035156,67.1893310546875,68.20832061767578,67.89163208007811,0.9999645948410034,0.999832034111023,0.9999185800552368,0.9998704195022584,60.93999862670898,59.90999984741211
62.84192657470703,61.38358688354492,62.2530517578125,61.98382568359375,0.999966025352478,0.9998345375061036,0.9999156594276428,0.9998682141304016,62.33000183105469,60.13000106811523
70.616455078125,69.17619323730469,70.14543914794922,70.0587158203125,0.9999295473098756,0.9997824430465698,0.9996402263641356,0.9997114539146424,63.209999084472656,61.7400016784668
70.25520324707031,68.46324920654297,69.61919403076172,69.4251708984375,0.9999618530273438,0.9998284578323364,0.9999249577522278,0.9998793601989746,63.349998474121094,61.90999984741211
71.17304229736328,69.58876037597656,70.64822387695312,70.32919311523439,0.999965488910675,0.999836802482605,0.9999136328697203,0.9998723268508912,62.599998474121094,61.2599983215332
70.55603790283203,68.98877716064453,70.02619934082031,69.90776062011719,0.999807834625244,0.9995022416114808,0.9995981454849244,0.9994988441467284,62.27999877929688,61.16999816894531
71.24207305908203,69.75789642333984,70.75263977050781,70.65798950195312,0.9999616146087646,0.9998319149017334,0.999919056892395,0.9998806118965148,62.08000183105469,61.13999938964844
70.60318756103516,68.93551635742189,70.02712249755861,69.88404846191406,0.9999619126319884,0.9998316168785096,0.9999189972877502,0.9998763203620912,62.099998474121094,60.79999923706055
71.56343078613281,70.00839233398439,71.04222869873047,70.93156433105469,0.9999624490737916,0.9998288154602052,0.999923050403595,0.9998750090599059,63.4000015258789,61.81999969482422
70.43875122070312,68.76716613769531,69.86039733886719,69.715576171875,0.9999637007713318,0.9998320937156676,0.999919295310974,0.9998739957809448,63.27000045776367,62.36999893188477
61.60208129882813,59.82960510253906,60.64533615112305,60.74036026000977,0.9999637007713318,0.9998306035995485,0.9999204277992249,0.9998741149902344,61.9000015258789,60.18999862670898
58.23426818847656,56.69752502441406,57.30989456176758,57.27677917480469,0.9998700022697448,0.9995328783988952,0.9984114170074464,0.9995114803314208,61.4000015258789,57.54999923706055
57.43876647949219,55.83020782470703,56.56552505493164,56.652793884277344,0.9570319652557372,0.8877911567687988,0.6123368740081787,0.9096450209617616,59.36000061035156,57.81999969482422
62.02055358886719,60.20182800292969,61.02444458007813,61.18062210083008,0.9619739055633544,0.8478665947914124,0.9078741669654846,0.8455229401588441,59.849998474121094,57.4000015258789
60.589637756347656,59.20227432250977,60.04467391967773,59.77521514892578,0.9995782375335692,0.999337375164032,0.9995915293693542,0.9992624521255492,59.77999877929688,59.0
71.74147033691406,70.25807189941406,71.2538833618164,71.16178131103516,0.999846339225769,0.9992788434028624,0.9998916983604432,0.9994073510169984,60.22999954223633,59.25
57.40704345703125,55.70047378540039,56.15935134887695,56.76806259155274,0.9999737739562988,0.9997811913490297,0.99992573261261,0.9996851682662964,63.349998474121094,61.04999923706055
67.31902313232422,65.81864929199219,66.82269287109375,66.49435424804689,0.9999775290489196,0.9998483657836914,0.9999027252197266,0.999811589717865,64.80999755859375,63.29999923706055
71.77154541015625,70.14373779296875,71.21736145019531,71.08966064453125,0.9999803900718688,0.9998475909233092,0.9999024271965028,0.999784290790558,63.95000076293945,61.81999969482422
73.54166412353516,71.84333801269531,72.96867370605469,72.66816711425781,0.999977707862854,0.9998456835746764,0.9999070167541504,0.9998129606246948,62.47000122070313,60.77999877929688
63.57811737060547,61.69157028198242,62.54315567016602,62.71701431274414,0.999767243862152,0.9993788599967957,0.9997307658195496,0.9993883967399596,63.349998474121094,60.52999877929688
64.84449768066406,63.36812973022461,64.31125640869139,63.99789428710938,0.9999711513519288,0.999781370162964,0.9999020099639891,0.9996984004974364,62.86000061035156,61.5
73.614013671875,71.87490844726562,73.013916015625,72.86735534667969,0.997812569141388,0.994169533252716,0.9978773593902588,0.9943276047706604,62.52000045776367,61.599998474121094
74.66266632080078,72.84976196289062,74.03160858154297,73.87171936035156,0.9995393753051758,0.999398112297058,0.9995599389076232,0.9993939995765686,62.97000122070313,61.459999084472656
75.415771484375,73.86068725585938,74.90599822998047,74.8134765625,0.9999710321426392,0.9997541308403016,0.9999246001243592,0.9996498823165894,62.88000106811523,60.81000137329102
75.66995239257812,74.11906433105469,75.16287994384766,75.07258605957031,0.99996417760849,0.9998345375061036,0.9999151229858398,0.9998753666877748,61.91999816894531,60.52000045776367
75.0490493774414,73.19009399414062,74.39788055419922,74.22842407226562,0.9999685287475586,0.999835968017578,0.9999153614044191,0.9998599290847778,61.540000915527344,60.61999893188477
74.0539321899414,72.25962829589844,73.42965698242188,73.27149963378906,0.9998031854629515,0.9995166659355164,0.9995843172073364,0.9995403289794922,61.9900016784668,61.27000045776367
74.63196563720703,73.07403564453125,74.1185531616211,74.02162170410156,0.9999626874923706,0.9998350143432616,0.999911606311798,0.9998788833618164,61.709999084472656,60.11000061035156
74.36080169677734,72.74836730957031,73.82141876220703,73.70973205566406,0.9999642372131348,0.9998332858085632,0.999915897846222,0.9998743534088136,61.75,59.93000030517578
64.40816497802734,62.65317153930664,63.53041076660156,63.48491287231445,0.999963641166687,0.9998316168785096,0.999918520450592,0.9998738169670104,64.30000305175781,61.25
