High,Low,Open,Close,Volume,Adj Close,Moving_av,Increase_in_vol,Increase_in_adj_close,Date
67.90000152587889,66.86000061035156,67.25,67.0,1091100,67.0,67.67703699182582,32300.0,-0.1699981689453125,2017-02-09
67.87000274658203,66.94000244140625,67.55999755859375,67.62000274658203,1240300,67.62000274658203,67.67500005449567,149200.0,0.6200027465820312,2017-02-10
68.23000335693361,66.83999633789061,68.06999969482422,66.98999786376953,1376600,66.98999786376953,67.65137928929822,136300.0,-0.6300048828125,2017-02-13
67.93000030517578,66.29000091552734,66.83000183105469,67.76000213623047,930900,67.76000213623047,67.65500005086264,-445700.0,0.7700042724609375,2017-02-14
67.87999725341797,66.81999969482422,67.52999877929689,67.16000366210939,1014400,67.16000366210939,67.63903242541897,83500.0,-0.5999984741210795,2017-02-15
67.48999786376953,65.37999725341797,67.23000335693361,65.97000122070311,1630600,65.97000122070311,67.58687520027159,616200.0,-1.1900024414062784,2017-02-16
66.98000335693361,65.58999633789061,65.88999938964844,66.73000335693361,1213800,66.73000335693361,67.56090938683712,-416800.0,0.7600021362304972,2017-02-17
67.23999786376953,66.23000335693361,67.22000122070311,66.72000122070311,842200,66.72000122070311,67.53617679371554,-371600.0,-0.010002136230497172,2017-02-21
67.22000122070311,66.55000305175781,66.88999938964844,67.0,533900,67.0,67.52085745675224,-308300.0,0.2799987792968892,2017-02-22
67.37999725341797,64.80999755859375,67.33000183105469,64.83999633789061,1708700,64.83999633789061,67.44638909233942,1174800.0,-2.160003662109389,2017-02-23
65.76000213623047,64.01000213623047,64.55000305175781,65.31999969482422,1814100,65.31999969482422,67.38891910862279,105400.0,0.480003356933608,2017-02-24
66.79000091552734,65.31999969482422,65.37999725341797,66.43000030517578,1205200,66.43000030517578,67.36368440326892,-608900.0,1.1100006103515625,2017-02-27
66.40000152587889,65.02999877929689,66.40000152587889,65.26000213623047,947800,65.26000213623047,67.30974383231921,-257400.0,-1.1699981689453125,2017-02-28
66.16999816894531,64.52999877929689,66.09999847412111,65.38999938964844,1093500,65.38999938964844,67.26175022125244,145700.0,0.12999725341796875,2017-03-01
66.97000122070311,65.27999877929689,65.55000305175781,66.52999877929689,1633200,66.52999877929689,67.24390262510718,539700.0,1.1399993896484517,2017-03-02
66.55999755859375,65.34999847412111,66.37000274658203,65.69999694824219,2133600,65.69999694824219,67.20714296613421,500400.0,-0.8300018310547017,2017-03-03
65.70999908447266,64.76999664306639,65.51000213623047,64.93000030517578,1014300,64.93000030517578,67.15418616006541,-1119300.0,-0.7699966430664062,2017-03-06
65.38999938964844,64.69999694824219,64.69999694824219,65.13999938964844,1097700,65.13999938964844,67.10840918801047,83400.0,0.20999908447265625,2017-03-07
66.43000030517578,65.08999633789061,65.41999816894531,66.25,1370300,66.25,67.08933342827692,272600.0,1.1100006103515625,2017-03-08
65.95999908447266,64.80000305175781,65.59999847412111,65.0,1747000,65.0,67.04391313635784,376700.0,-1.25,2017-03-09
65.76999664306639,64.66999816894531,65.09999847412111,65.08000183105469,1141500,65.08000183105469,67.0021277894365,-605500.0,0.0800018310546875,2017-03-10
65.44999694824219,63.6500015258789,65.44999694824219,63.790000915527344,1452300,63.790000915527344,66.9352084795634,310800.0,-1.2900009155273438,2017-03-13
64.16999816894531,63.31999969482422,63.5,63.66999816894531,994100,63.66999816894531,66.86857153444873,-458200.0,-0.12000274658203125,2017-03-14
64.09999847412111,62.77999877929688,64.0,63.93999862670898,1769000,63.93999862670898,66.81000007629396,774900.0,0.2700004577636648,2017-03-15
64.66000366210939,63.75,64.20999908447266,63.84000015258789,1139900,63.84000015258789,66.74980010986329,-629100.0,-0.09999847412108663,2017-03-16
64.23999786376953,63.22999954223633,64.23999786376953,64.04000091552734,2101600,64.04000091552734,66.64240005493164,961700.0,0.20000076293945312,2017-03-17
64.22000122070311,63.349998474121094,64.12999725341797,63.790000915527344,1268300,63.790000915527344,66.54360000610353,-833300.0,-0.25,2017-03-20
64.31999969482422,62.56999969482422,63.9000015258789,62.93000030517578,2958600,62.93000030517578,66.4368000793457,1690300.0,-0.8600006103515625,2017-03-21
62.91999816894531,61.68000030517578,61.79999923706055,62.81999969482422,2340000,62.81999969482422,66.32940002441406,-618600.0,-0.1100006103515625,2017-03-22
63.77999877929688,62.4900016784668,63.18999862670898,63.08000183105469,1817000,63.08000183105469,66.19300003051758,-523000.0,0.26000213623046875,2017-03-23
63.86000061035156,62.52000045776367,63.0099983215332,63.68999862670898,1425800,63.68999862670898,66.07879997253418,-391200.0,0.6099967956542898,2017-03-24
65.04000091552734,62.95000076293945,63.36000061035156,64.11000061035156,2638000,64.11000061035156,65.98859992980957,1212200.0,0.4200019836425852,2017-03-27
64.33000183105469,63.11999893188477,64.25,63.68000030517578,2608300,63.68000030517578,65.90379997253417,-29700.0,-0.4300003051757813,2017-03-28
66.33999633789061,64.01000213623047,64.26999664306639,66.30000305175781,9431100,66.30000305175781,65.8542000579834,6822800.0,2.6200027465820312,2017-03-29
52.9000015258789,50.5,51.9900016784668,50.7599983215332,49620300,50.7599983215332,65.49940002441406,40189200.0,-15.54000473022461,2017-03-30
51.9900016784668,50.52000045776367,51.22999954223633,51.86999893188477,16826900,51.86999893188477,65.19700004577636,-32793400.0,1.1100006103515696,2017-03-31
52.18000030517578,50.86999893188477,52.11000061035156,50.91999816894531,7589800,50.91999816894531,64.86900001525879,-9237100.0,-0.9500007629394602,2017-04-03
50.959999084472656,49.43000030517578,50.5,49.7599983215332,6232700,49.7599983215332,64.52699996948242,-1357100.0,-1.1599998474121094,2017-04-04
50.540000915527344,49.4000015258789,49.88999938964844,49.43000030517578,4784100,49.43000030517578,64.16020004272461,-1448600.0,-0.3299980163574219,2017-04-05
50.91999816894531,49.56999969482422,49.599998474121094,50.77999877929688,5038800,50.77999877929688,63.79940002441406,254700.0,1.3499984741211009,2017-04-06
51.18000030517578,50.5099983215332,50.86999893188477,50.63000106811523,3508000,50.63000106811523,63.459200057983395,-1530800.0,-0.14999771118165486,2017-04-07
52.68999862670898,50.849998474121094,50.849998474121094,52.2599983215332,7674600,52.2599983215332,63.168000030517575,4166600.0,1.629997253417976,2017-04-10
52.33000183105469,51.4900016784668,52.15999984741211,51.70000076293945,2778800,51.70000076293945,62.864200057983396,-4895800.0,-0.55999755859375,2017-04-11
53.349998474121094,51.849998474121094,52.709999084472656,52.08000183105469,5521600,52.08000183105469,62.55560005187989,2742800.0,0.3800010681152344,2017-04-12
52.25,51.20000076293945,52.0,51.22000122070313,2238200,51.22000122070313,62.25200004577637,-3283400.0,-0.8600006103515554,2017-04-13
52.08000183105469,51.4000015258789,51.56000137329102,52.0,2698600,52.0,61.961600112915036,460400.0,0.7799987792968679,2017-04-17
52.02999877929688,51.43999862670898,51.83000183105469,51.93000030517578,1942900,51.93000030517578,61.672400131225594,-755700.0,-0.06999969482421875,2017-04-18
52.83000183105469,51.81000137329102,51.93000030517578,52.20000076293945,3950800,52.20000076293945,61.38700012207031,2007900.0,0.2700004577636719,2017-04-19
54.0,52.41999816894531,52.47999954223633,53.61000061035156,5489700,53.61000061035156,61.136400146484384,1538900.0,1.4099998474121094,2017-04-20
53.959999084472656,53.06000137329102,53.65999984741211,53.08000183105469,3010900,53.08000183105469,60.854600219726564,-2478800.0,-0.529998779296875,2017-04-21
53.81999969482422,52.41999816894531,53.54999923706055,52.75,3284200,52.75,60.56960021972656,273300.0,-0.3300018310546875,2017-04-24
53.09000015258789,51.9900016784668,52.75,52.459999084472656,2733200,52.459999084472656,60.266400146484365,-551000.0,-0.2900009155273437,2017-04-25
53.209999084472656,52.43000030517578,52.61000061035156,52.72000122070313,2826600,52.72000122070313,59.98100021362305,93400.0,0.26000213623047586,2017-04-26
52.97999954223633,51.88999938964844,52.90999984741211,52.77000045776367,2746200,52.77000045776367,59.68120018005371,-80400.0,0.04999923706053977,2017-04-27
52.88000106811523,51.47999954223633,52.81000137329102,52.0,4233400,52.0,59.378000106811534,1487200.0,-0.7700004577636719,2017-04-28
52.18000030517578,51.38000106811523,52.06999969482422,51.59000015258789,2129100,51.59000015258789,59.09040008544922,-2104300.0,-0.4099998474121094,2017-05-01
52.66999816894531,51.7599983215332,51.86999893188477,52.459999084472656,2614000,52.459999084472656,58.805,484900.0,0.8699989318847656,2017-05-02
52.70000076293945,51.9000015258789,52.599998474121094,52.209999084472656,1476000,52.209999084472656,58.51479995727539,-1138000.0,-0.25,2017-05-03
52.540000915527344,51.59000015258789,52.04999923706055,51.7400016784668,1564700,51.7400016784668,58.20959999084473,88700.0,-0.4699974060058594,2017-05-04
52.040000915527344,51.16999816894531,51.93000030517578,51.95000076293945,2106100,51.95000076293945,57.9518000793457,541400.0,0.20999908447265625,2017-05-05
52.4000015258789,51.41999816894531,52.09000015258789,51.68999862670898,1911500,51.68999862670898,57.6792000579834,-194600.0,-0.26000213623047586,2017-05-08
52.31999969482422,51.4000015258789,51.75,52.04999923706055,2896700,52.04999923706055,57.39160003662109,985200.0,0.3600006103515696,2017-05-09
53.27999877929688,51.86999893188477,51.95000076293945,53.13999938964844,2083100,53.13999938964844,57.14919998168946,-813600.0,1.0900001525878906,2017-05-10
55.63999938964844,53.79999923706055,54.65999984741211,54.61999893188477,6398500,54.61999893188477,56.93379997253418,4315400.0,1.4799995422363352,2017-05-11
54.52000045776367,52.91999816894531,54.47999954223633,53.11999893188477,3043800,53.11999893188477,56.665599975585934,-3354700.0,-1.5,2017-05-12
53.06000137329102,51.38999938964844,53.06000137329102,51.4900016784668,3750500,51.4900016784668,56.38140007019043,706700.0,-1.629997253417976,2017-05-15
51.18000030517578,49.56000137329102,51.0,50.040000915527344,4429200,50.040000915527344,56.08360008239746,678700.0,-1.4500007629394531,2017-05-16
49.790000915527344,48.61000061035156,49.65999984741211,49.13999938964844,3325100,49.13999938964844,55.76360008239746,-1104100.0,-0.9000015258789062,2017-05-17
49.599998474121094,48.7400016784668,49.06999969482422,49.22999954223633,2048000,49.22999954223633,55.42320007324218,-1277100.0,0.09000015258789062,2017-05-18
49.7599983215332,48.099998474121094,49.349998474121094,49.290000915527344,3919500,49.290000915527344,55.109000091552744,1871500.0,0.060001373291015625,2017-05-19
50.11999893188477,49.29999923706055,49.6500015258789,49.5099983215332,1913600,49.5099983215332,54.797600021362314,-2005900.0,0.21999740600585935,2017-05-22
49.68000030517578,48.459999084472656,49.58000183105469,48.79999923706055,2651700,48.79999923706055,54.497799987792966,738100.0,-0.7099990844726562,2017-05-23
49.1500015258789,48.43000030517578,48.79999923706055,48.77999877929688,3253700,48.77999877929688,54.2,602000.0,-0.02000045776366477,2017-05-24
49.83000183105469,48.6500015258789,49.18999862670898,48.68999862670898,2365000,48.68999862670898,53.895,-888700.0,-0.09000015258790484,2017-05-25
48.7599983215332,48.02999877929688,48.52000045776367,48.22999954223633,3020900,48.22999954223633,53.58279998779297,655900.0,-0.4599990844726491,2017-05-26
48.59000015258789,47.63999938964844,48.38999938964844,47.90999984741211,3877900,47.90999984741211,53.260199966430655,857000.0,-0.31999969482421875,2017-05-30
48.41999816894531,47.2599983215332,48.02000045776367,48.27000045776367,4010800,48.27000045776367,52.94979995727539,132900.0,0.3600006103515625,2017-05-31
49.20000076293945,47.72999954223633,48.27000045776367,48.66999816894531,8408400,48.66999816894531,52.664599914550784,4397600.0,0.3999977111816406,2017-06-01
56.849998474121094,54.06000137329102,56.40999984741211,54.290000915527344,22797700,54.290000915527344,52.49399993896484,14389300.0,5.620002746582031,2017-06-02
54.09000015258789,52.72999954223633,54.0,52.9000015258789,6271400,52.9000015258789,52.29039993286133,-16526300.0,-1.3899993896484446,2017-06-05
52.61999893188477,51.52000045776367,52.38000106811523,52.04999923706055,3972300,52.04999923706055,52.05759994506836,-2299100.0,-0.8500022888183523,2017-06-06
52.66999816894531,51.91999816894531,52.11000061035156,52.25,2331000,52.25,51.82039993286133,-1641300.0,0.20000076293945312,2017-06-07
53.0,51.70000076293945,52.2400016784668,51.72000122070313,1843800,51.72000122070313,51.58119995117188,-487200.0,-0.5299987792968679,2017-06-08
52.18999862670898,51.29999923706055,51.66999816894531,51.70000076293945,3143900,51.70000076293945,51.289199905395506,1300100.0,-0.02000045776367898,2017-06-09
52.29999923706055,51.29999923706055,51.540000915527344,51.9000015258789,2176400,51.9000015258789,51.31199996948242,-967500.0,0.200000762939446,2017-06-12
52.59000015258789,51.790000915527344,52.13000106811523,52.38999938964844,2148900,52.38999938964844,51.322399978637705,-27500.0,0.4899978637695384,2017-06-13
53.91999816894531,52.86999893188477,53.25,53.09000015258789,2953200,53.09000015258789,51.36580001831054,804300.0,0.7000007629394531,2017-06-14
53.29999923706055,52.29999923706055,52.77000045776367,53.13000106811523,1829000,53.13000106811523,51.43320007324219,-1124200.0,0.04000091552733665,2017-06-15
53.31000137329102,52.31000137329102,52.97000122070313,52.97000122070313,2483800,52.97000122070313,51.504000091552726,654800.0,-0.15999984741209514,2017-06-16
54.0099983215332,52.90999984741211,53.18000030517578,53.84000015258789,2107100,53.84000015258789,51.56520011901856,-376700.0,0.8699989318847585,2017-06-19
53.959999084472656,52.36000061035156,53.959999084472656,52.56000137329102,2444000,52.56000137329102,51.60380012512207,336900.0,-1.279998779296868,2017-06-20
53.47000122070313,52.349998474121094,52.59000015258789,53.290000915527344,1812200,53.290000915527344,51.62440017700195,-631800.0,0.729999542236321,2017-06-21
54.43000030517578,53.11999893188477,53.2400016784668,54.25,1795100,54.25,51.675400161743156,-17100.0,0.9599990844726562,2017-06-22
55.4000015258789,54.09000015258789,54.47000122070313,55.36999893188477,3062800,55.36999893188477,51.74120010375977,1267700.0,1.1199989318847727,2017-06-23
56.20000076293945,55.11999893188477,55.52999877929688,55.5,2968100,55.5,51.8268000793457,-94700.0,0.13000106811522727,2017-06-26
56.13000106811523,54.959999084472656,55.47999954223633,55.040000915527344,2079800,55.040000915527344,51.88760009765625,-888300.0,-0.4599990844726562,2017-06-27
56.29999923706055,55.11999893188477,55.290000915527344,56.15999984741211,3067400,56.15999984741211,51.972200088500976,987600.0,1.1199989318847656,2017-06-28
59.43999862670898,57.0099983215332,57.34000015258789,59.099998474121094,6703500,59.099998474121094,52.11020004272461,3636100.0,2.9399986267089844,2017-06-29
60.22000122070313,59.06000137329102,59.5,59.66999816894531,3389800,59.66999816894531,52.231399993896474,-3313700.0,0.5699996948242188,2017-06-30
60.61000061035156,59.66999816894531,59.68000030517578,59.9900016784668,1023300,59.9900016784668,52.369599990844726,-2366500.0,0.3200035095214844,2017-07-03
60.4900016784668,59.349998474121094,60.0099983215332,59.75,2118900,59.75,52.50959999084473,1095600.0,-0.2400016784667969,2017-07-05
59.54999923706055,57.61999893188477,59.38999938964844,57.97000122070313,2276400,57.97000122070313,52.61980003356933,157500.0,-1.7799987792968681,2017-07-06
59.099998474121094,58.02999877929688,58.38999938964844,58.36000061035156,1384700,58.36000061035156,52.732600021362295,-891700.0,0.3899993896484304,2017-07-07
58.86000061035156,57.5099983215332,58.22999954223633,58.68000030517578,1491500,58.68000030517578,52.85080001831054,106800.0,0.31999969482421875,2017-07-10
58.95000076293945,58.18000030517578,58.68999862670898,58.77999877929688,1319000,58.77999877929688,52.98639999389648,-172500.0,0.09999847412110087,2017-07-11
59.16999816894531,58.22000122070313,58.9000015258789,58.72000122070313,1144000,58.72000122070313,53.12900001525879,-175000.0,-0.05999755859375,2017-07-12
59.68999862670898,58.61999893188477,58.88000106811523,59.33000183105469,1470900,59.33000183105469,53.26640007019043,326900.0,0.6100006103515554,2017-07-13
60.0,59.22999954223633,59.61000061035156,59.81000137329102,841500,59.81000137329102,53.4184001159668,-629400.0,0.4799995422363352,2017-07-14
60.66999816894531,59.68000030517578,59.95000076293945,59.7400016784668,1490400,59.7400016784668,53.578400115966794,648900.0,-0.06999969482422587,2017-07-17
60.040000915527344,59.1500015258789,59.4900016784668,59.38000106811523,1371700,59.38000106811523,53.72700012207032,-118700.0,-0.3600006103515696,2017-07-18
61.599998474121094,59.47999954223633,59.91999816894531,61.349998474121094,2155300,61.349998474121094,53.920200119018546,783600.0,1.9699974060058665,2017-07-19
61.47999954223633,60.72999954223633,61.38999938964844,61.11000061035156,1681700,61.11000061035156,54.101400146484366,-473600.0,-0.23999786376953125,2017-07-20
62.04999923706055,60.93000030517578,61.02999877929688,61.93999862670898,2193100,61.93999862670898,54.277400131225576,511400.0,0.8299980163574148,2017-07-21
62.2599983215332,61.43999862670898,61.59000015258789,62.02000045776367,2005700,62.02000045776367,54.425400161743156,-187400.0,0.0800018310546946,2017-07-24
62.15999984741211,60.65999984741211,60.77000045776367,61.9000015258789,2609000,61.9000015258789,54.601000213623045,603300.0,-0.11999893188477273,2017-07-25
61.79999923706055,61.2599983215332,61.709999084472656,61.47000122070313,1297100,61.47000122070313,54.80060020446777,-1311900.0,-0.43000030517576704,2017-07-26
61.90999984741211,60.41999816894531,61.2599983215332,61.47000122070313,1256200,61.47000122070313,55.02920021057129,-40900.0,0.0,2017-07-27
62.20000076293945,61.040000915527344,61.38000106811523,61.83000183105469,1376800,61.83000183105469,55.28300025939942,120600.0,0.3600006103515554,2017-07-28
61.97999954223633,60.93999862670898,61.97999954223633,61.63999938964844,1382100,61.63999938964844,55.53120025634766,5300.0,-0.19000244140625,2017-07-31
61.72999954223633,60.41999816894531,61.56999969482422,61.61000061035156,1279300,61.61000061035156,55.77760025024414,-102800.0,-0.029998779296875,2017-08-01
61.81999969482422,60.93999862670898,61.54999923706055,61.22999954223633,960100,61.22999954223633,56.01200027465821,-319200.0,-0.3800010681152344,2017-08-02
61.56999969482422,60.40999984741211,60.84000015258789,60.5,1501200,60.5,56.24600028991699,541100.0,-0.7299995422363281,2017-08-03
62.18999862670898,60.36999893188477,60.77999877929688,61.7599983215332,1644300,61.7599983215332,56.50560028076172,143100.0,1.2599983215332031,2017-08-04
62.90999984741211,61.77000045776367,61.9000015258789,62.5099983215332,1207500,62.5099983215332,56.7820002746582,-436800.0,0.75,2017-08-07
63.86000061035156,62.22999954223633,63.0,62.52999877929688,1386200,62.52999877929688,57.068000259399405,178700.0,0.02000045776367898,2017-08-08
62.4900016784668,61.5,62.08000183105469,61.88999938964844,1011200,61.88999938964844,57.34760025024414,-375000.0,-0.6399993896484446,2017-08-09
61.5,60.099998474121094,61.25,60.25,1312400,60.25,57.587200241088865,301200.0,-1.6399993896484375,2017-08-10
60.84000015258789,58.54999923706055,59.18999862670898,59.7599983215332,1410500,59.7599983215332,57.809000244140634,98100.0,-0.4900016784667969,2017-08-11
60.56000137329102,59.75,60.02999877929688,59.93000030517578,1594300,59.93000030517578,57.9218002319336,183800.0,0.17000198364257812,2017-08-14
60.9000015258789,58.45000076293945,59.29999923706055,59.5,3272600,59.5,58.053800201416024,1678300.0,-0.4300003051757813,2017-08-15
59.9900016784668,59.20000076293945,59.959999084472656,59.7599983215332,1105200,59.7599983215332,58.20800018310547,-2167400.0,0.2599983215332031,2017-08-16
59.83000183105469,58.91999816894531,59.56000137329102,58.959999084472656,1117000,58.959999084472656,58.34220016479493,11800.0,-0.7999992370605469,2017-08-17
58.91999816894531,57.61000061035156,58.43999862670898,58.13000106811523,1684800,58.13000106811523,58.47040016174317,567800.0,-0.829998016357429,2017-08-18
60.47000122070313,57.959999084472656,59.66999816894531,59.43999862670898,4223200,59.43999862670898,58.625200119018565,2538400.0,1.30999755859375,2017-08-21
60.08000183105469,59.45000076293945,59.83000183105469,59.79999923706055,1461200,59.79999923706055,58.78320007324218,-2762000.0,0.3600006103515696,2017-08-22
60.5,59.43999862670898,59.52999877929688,60.34000015258789,1240300,60.34000015258789,58.942200088500975,-220900.0,0.5400009155273438,2017-08-23
61.47999954223633,59.81000137329102,60.75,60.02000045776367,1898500,60.02000045776367,59.08080009460449,658200.0,-0.31999969482421875,2017-08-24
60.83000183105469,59.849998474121094,60.22000122070313,60.209999084472656,1195900,60.209999084472656,59.22240005493164,-702600.0,0.1899986267089844,2017-08-25
61.11000061035156,59.7599983215332,60.68999862670898,60.13000106811523,1364700,60.13000106811523,59.36560005187988,168800.0,-0.07999801635742898,2017-08-28
60.15999984741211,58.2400016784668,59.90999984741211,58.31999969482422,3084700,58.31999969482422,59.45520004272461,1720000.0,-1.8100013732910083,2017-08-29
58.9000015258789,56.86999893188477,58.459999084472656,57.61000061035156,4685800,57.61000061035156,59.55620002746582,1601100.0,-0.7099990844726562,2017-08-30
58.31999969482422,56.56000137329102,57.77000045776367,57.54999923706055,7728300,57.54999923706055,59.64139999389649,3042500.0,-0.060001373291015625,2017-08-31
62.58000183105469,60.5,61.22000122070313,61.68999862670898,11466100,61.68999862670898,59.790199966430656,3737800.0,4.13999938964843,2017-09-01
62.18000030517578,60.38000106811523,62.09000015258789,61.56000137329102,3698200,61.56000137329102,59.914000015258786,-7767900.0,-0.12999725341795454,2017-09-05
61.9900016784668,60.56000137329102,61.47999954223633,61.4900016784668,2257000,61.4900016784668,60.033800048828134,-1441200.0,-0.06999969482422587,2017-09-06
61.61000061035156,60.40999984741211,61.5,61.29999923706055,1770000,61.29999923706055,60.15900001525879,-487000.0,-0.19000244140625,2017-09-07
63.0,60.68999862670898,61.02000045776367,62.34000015258789,3571200,62.34000015258789,60.28260002136231,1801200.0,1.0400009155273438,2017-09-08
63.08000183105469,61.86000061035156,62.47999954223633,61.88999938964844,1754200,61.88999938964844,60.33840003967285,-1817000.0,-0.4500007629394531,2017-09-11
62.27999877929688,61.33000183105469,62.18999862670898,61.790000915527344,1100200,61.790000915527344,60.3808000946045,-654000.0,-0.09999847412109376,2017-09-12
62.11999893188477,61.31000137329102,61.72000122070313,61.5,1163600,61.5,60.411000061035146,63400.0,-0.2900009155273437,2017-09-13
61.36000061035156,59.790000915527344,61.25,61.11999893188477,1943000,61.11999893188477,60.43840003967285,779400.0,-0.3800010681152273,2017-09-14
61.38000106811523,60.0,61.22999954223633,60.599998474121094,2418000,60.599998474121094,60.49099998474121,475000.0,-0.520000457763679,2017-09-15
60.93000030517578,59.18000030517578,60.7400016784668,59.7599983215332,2057500,59.7599983215332,60.51899993896485,-360500.0,-0.8400001525878906,2017-09-18
59.790000915527344,58.0099983215332,59.33000183105469,58.95000076293945,3163800,58.95000076293945,60.52439994812012,1106300.0,-0.80999755859375,2017-09-19
59.06000137329102,58.06000137329102,58.88000106811523,58.56000137329102,1566600,58.56000137329102,60.52,-1597200.0,-0.3899993896484304,2017-09-20
58.849998474121094,58.0,58.31000137329102,58.599998474121094,1034200,58.599998474121094,60.51759994506836,-532400.0,0.03999710083007102,2017-09-21
58.790000915527344,57.86999893188477,57.9000015258789,58.13999938964844,1513800,58.13999938964844,60.493799896240226,479600.0,-0.4599990844726562,2017-09-22
58.36000061035156,57.18999862670898,57.88999938964844,57.38999938964844,2338700,57.38999938964844,60.445399856567384,824900.0,-0.75,2017-09-25
59.63999938964844,57.7599983215332,57.7599983215332,59.34000015258789,3060200,59.34000015258789,60.43739982604981,721500.0,1.950000762939453,2017-09-26
60.27999877929688,59.1500015258789,59.33000183105469,60.13000106811523,1930400,60.13000106811523,60.45239982604981,-1129800.0,0.7900009155273366,2017-09-27
60.93999862670898,59.90999984741211,60.02000045776367,60.27000045776367,1237800,60.27000045776367,60.430799865722655,-692600.0,0.1399993896484446,2017-09-28
62.33000183105469,60.13000106811523,60.5,62.25,2206800,62.25,60.453599853515634,969000.0,1.979999542236328,2017-09-29
63.209999084472656,61.7400016784668,62.16999816894531,62.83000183105469,2116200,62.83000183105469,60.47139991760254,-90600.0,0.5800018310546875,2017-10-02
63.349998474121094,61.90999984741211,62.97999954223633,62.22000122070313,1654400,62.22000122070313,60.47539993286133,-461800.0,-0.6100006103515554,2017-10-03
62.599998474121094,61.2599983215332,62.13999938964844,61.34000015258789,1137000,61.34000015258789,60.46419990539551,-517400.0,-0.8800010681152415,2017-10-04
62.27999877929688,61.16999816894531,61.27999877929688,61.7599983215332,1251900,61.7599983215332,60.46999984741211,114900.0,0.4199981689453125,2017-10-05
